RA ,Dec,Total_Radio_Flux,Peak_Radio_Flux,fuv_mag,nuv_mag,fuv_flux,nuv_flux,flux_ap2_24,stell_index_24,flux_prf_70,flux_ap4_70,flux_prf_160,flux_ap3_160,flux_ap2_36_05,stell_36_05,flux_ap2_45_05,stell_45_05,flux_ap2_58_05,stell_58_05,flux_ap2_80_05,stell_80_05,flux_ap2_24_05,stell_24_05,flux_ap1_servs1,flux_ap2_servs1,flux_ap3_servs1,flux_ap4_servs1,flux_ap5_servs1,snr_1_servs1,snr_2_servs1,snr_3_servs1,snr_4_servs1,snr_5_servs1,flux_iso_servs1,snr_iso_servs1,class_star_servs1,flux_ap1_servs2,flux_ap2_servs2,flux_ap3_servs2,flux_ap4_servs2,flux_ap5_servs2,snr_1_servs2,snr_2_servs2,snr_3_servs2,snr_4_servs2,snr_5_servs2,flux_iso_servs2,snr_iso_servs2,class_star_servs2,flux_aper_1_1_servs12,flux_aper_2_1_servs12,flux_aper_3_1_servs12,flux_aper_4_1_servs12,flux_aper_5_1_servs12,snr_1_1_servs12,snr_2_1_servs12,snr_3_1_servs12,snr_4_1_servs12,snr_5_1_servs12,flux_iso_1_servs12,snr_iso_1_servs12,class_star_1_servs12,flux_aper_1_2_servs12,flux_aper_2_2_servs12,flux_aper_3_2_servs12,flux_aper_4_2_servs12,flux_aper_5_2_servs12,snr_1_2_servs12,snr_2_2_servs12,snr_3_2_servs12,snr_4_2_servs12,snr_5_2_servs_12,flux_iso_2_servs12,snr_iso_2_servs12,class_star_2_servs12
241.741,54.057,2.512,1.09,0,0,0,0,6994.82,0.54,79.92,62.55,112.44,58.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382.8,435.4,530.9,600.4,630.6,441.3,536.2,618.6,613.5,540.1,657.3,385.9,0.09,279.9,319.9,385,445.2,462.5,299.6,359.5,409.5,397.4,337.6,468.2,267.8,0.04
241.733,54.25,1.307,1.269,0,0,0,0,17941.51,0.82,80.39,51.9,96.99,102.4,813.21,0.95,1275,0.7,2519.28,0.08,5418.15,0.86,17941.51,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.714,54.249,3.311,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.696,54.253,5.857,4.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,6.1,6.1,6.3,6.3,10.6,11.2,9.3,7.3,5.6,4.7,11.8,0.12,4.6,4.8,4.8,4.9,4.8,11,10.9,9,6.9,5.1,3.7,11.2,0.65,9.7,9.7,9.4,8.2,5.9,20,19.1,14.7,9.7,5.1,7.6,18.8,0.97,6.1,5.9,5.5,4.9,4.1,15.7,14.4,10.9,7.1,4.4,4.6,14.5,0.95
241.703,53.84,2.578,1.663,0,0,0,0,0,0,0,0,0,0,77.46,0.63,66.97,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.678,54.454,1.248,1.509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.675,54.444,2.971,3.052,0,0,0,0,329.41,0.24,0,0,0,0,13.43,0.57,18.57,0.02,0,0,0,0,329.41,0.24,3.9,3.7,3.6,3.6,4.9,8.7,8.1,6.5,4.8,4.9,2.5,8.8,0.74,10.2,14,19.3,24.2,28.6,20.8,27.2,30.8,28.8,25.9,28.6,32.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.675,54.47,0.738,0.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,2.9,3.8,4.3,4.8,7.2,7.8,8,6.8,5.6,2.9,9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.659,54.989,1.976,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.662,54.388,1.57,1.311,0,0,0,0,0,0,0,0,0,0,237.59,0.04,186.6,0.03,112.12,0.01,86.34,0,0,0,204.9,226.3,269,304.9,327.7,292.7,349.8,381.5,362.7,314,341.2,246,0.04,169.5,189.4,223.1,257.6,274.9,307,355.7,384.1,355.9,298.9,283.3,231.5,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.647,54.584,41.263,7.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.65,54.547,31.319,8.797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,2.3,2.5,2.6,2.3,5.5,5.6,4.8,3.7,2.5,1.8,6.2,0,49,51.6,55.2,58.3,56.8,93.5,97.9,90.3,77.4,62.4,49.4,79.1,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.643,54.762,2.545,2.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2,18.4,18.6,17.8,15.8,51.7,50.5,42.1,29.9,19.9,16.3,42.9,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.645,53.896,183.237,27.01,0,0,0,0,0,0,0,0,0,0,348.28,0.03,287.01,0.03,173.55,0,144.27,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.633,54.415,0.786,0.72,0,0,0,0,0,0,0,0,0,0,85.91,0.44,55.19,0.42,43.08,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,58.4,65.5,73.1,76.2,108,116.4,112.5,95.6,75.6,74.1,80,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.641,53.938,21.149,18.798,0,0,0,0,0,0,0,0,0,0,22.68,0.15,25.44,0.74,0,0,0,0,0,0,21.2,21.8,23.3,25,25,48.8,48.7,42.4,34.6,25.9,22.8,42,0.87,3,2.7,2.2,1.2,0.4,6.9,6.2,4.1,1.6,0.4,1.2,6.6,0.57,21.2,21.8,23.3,25,25,48.8,48.7,42.4,34.6,25.9,22.8,42,0.87,24.5,24.9,26.1,27,25.9,52.3,51.6,44.7,34.6,25,24.3,42.5,0.89
241.616,54.937,1.641,1.857,0,0,0,0,310.94,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.609,54.819,11.96,0.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9,78.4,85.8,91.4,94.8,118.5,127.1,120.3,101,80.2,89.2,89.8,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.595,55.198,1.439,1.557,0,0,0,0,3465.64,0.98,29.93,24.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.611,54.354,1.534,0.695,0,0,0,0,0,0,0,0,0,0,20.19,0.93,24.62,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5,24.3,24,24,23.8,44.6,43,35.7,26.5,19.8,20.7,37.8,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.589,54.947,4.861,1.535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.598,54.099,293.154,263.602,0,0,0,0,7736.85,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.5,906.5,928.7,949.2,962,704.8,813.8,871.6,825,726.4,946.6,613.3,0.99,1261.5,1267.5,1281.6,1309.5,1312.2,714.7,834.2,910.5,868.2,781.6,1299.4,605.3,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.578,54.939,2.538,2.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.592,54.227,67.273,63.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.7,2.6,3.1,3.3,7.2,6.5,5.3,4.9,3.7,1.7,7.4,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.555,55.033,2.87,1.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.54,54.057,73.713,63.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,53.5,55.9,57.3,59.3,98.8,102.9,91.4,73.1,57.3,54.1,74.8,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,53.5,55.9,57.3,59.3,98.8,102.9,91.4,73.1,57.3,54.1,74.8,0.85,64.9,66.3,66.9,69.4,69.5,107.5,111.2,98,77.5,59.7,63.1,81.2,0.96
241.526,54.483,1.006,1.33,0,0,0,0,650.54,0.62,0,0,0,0,84.26,0.52,93.32,0.96,135.89,0.49,203.38,0.86,650.54,0.62,77.1,79.4,83,85.9,86.6,147.2,156,141.7,117,95.5,83.3,105.5,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1,79.4,83,85.9,86.6,147.2,156,141.7,117,95.5,83.3,105.5,0.94,87.2,88,90.1,93.3,92.4,132.8,136.4,124,101.6,81.8,88,92.3,0.94
241.524,54.469,38.373,32.286,0,0,0,0,0,0,0,0,0,0,74.92,0.83,48.13,0.93,59.1,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.513,54.992,1.344,1.477,0,0,0,0,439.81,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.52,54.478,8.7,5.291,0,0,0,0,0,0,0,0,0,0,179.86,0.03,117.06,0.05,83.92,0.01,0,0,0,0,65.8,80.5,108.5,127.6,132.3,147.5,182.7,206.6,190.9,151.5,123.8,160.6,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,65.8,80.5,108.5,127.6,132.3,147.5,182.7,206.6,190.9,151.5,123.8,160.6,0.02,48,56.3,70.7,83.5,84.9,79.4,91.3,97.8,88.3,68.2,78.8,84.5,0.03
241.525,53.807,88.393,34.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.499,54.901,742.263,205.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.503,53.801,104.17,41.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.47,55.176,19.366,15.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.486,54.513,0.977,0.854,0,0,0,0,490.82,0.53,0,0,0,0,18894.5,0.99,11853.87,0.94,8196.81,0.97,4744.49,0.89,490.82,0.53,8411.1,9821,11198.8,11582.8,11864.1,2515.5,3220.2,3995.6,4158.3,4222.9,12930.6,2864.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.467,54.761,4.611,1.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8,48.2,51.6,53.4,50,73.3,78.8,72.1,56.7,40,47.9,61.4,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.464,55.07,2.283,2.161,0,0,0,0,732.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.473,54.374,1.916,1.028,0,0,0,0,4186.51,0.15,62.29,49.67,181.35,85.78,501.63,0.03,420.62,0.03,337.59,0.01,1401.28,0.05,4186.51,0.15,415.4,473.9,593.3,733.6,880.7,487,596,714.9,763.6,762.9,1154.5,523.4,0.03,389.1,437.5,527,654.3,777.1,446.8,540.9,628,652.9,640.1,1004.1,420.5,0.03,415.4,473.9,593.3,733.6,880.7,487,596,714.9,763.6,762.9,1154.5,523.4,0.03,389.1,437.5,527,654.3,777.1,446.8,540.9,628,652.9,640.1,1004.1,420.5,0.03
241.473,54.295,12.435,11.85,0,0,0,0,341.07,0.47,0,0,0,0,19.97,0.92,24,0.91,0,0,0,0,341.07,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.469,54.114,12.933,8.619,0,0,0,0,58474.72,0.1,631.04,606.22,891.54,792.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.447,54.075,4.991,3.861,0,0,0,0,312.89,0.46,0,0,0,0,135.1,0.04,82.53,0.18,65.17,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.426,54.779,25.266,22.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.416,54.919,3.77,1.627,0,0,0,0,2914.44,0.03,39.79,38.67,129.87,117.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.414,54.763,3.665,3.735,0,0,0,0,3834.13,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.434,53.959,2.631,1.572,0,0,0,0,1975.56,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.408,54.655,435.419,329.597,0,0,0,0,2449.25,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.6,831.5,835.7,838.7,839.6,573.7,657.1,687.1,635.1,553.4,798.8,546.2,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,204,209.5,222,231.2,236.9,244.4,270,266.9,231.7,191.6,214.8,216.7,0.98,237,239.1,246.9,256.9,255.9,400.9,433.6,425.7,362.1,300.5,234.3,312.7,0.98
241.4,54.207,1.887,1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.392,54.399,0.689,0.589,0,0,0,0,1382.15,0.43,0,0,0,0,132.47,0.1,144.59,0.12,109.32,0.01,564.96,0.57,1382.15,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.391,54.268,1.021,0.799,0,0,0,0,377.54,0.01,0,0,0,0,33.15,0.02,43.97,0.15,46.69,0.06,0,0,377.54,0.01,29,34.2,44.5,50.8,52.5,61.8,70.6,74.9,65.5,50.9,48.9,63.5,0.03,37.9,40.2,43.7,47.1,47.7,80.5,84.3,79.4,67.5,50.2,37.7,73.7,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.365,53.927,10.973,8.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.343,54.492,15.815,10.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.5,190.8,213.3,234.2,247.9,316.1,353.9,362.4,327.9,278.7,242.8,247.3,0.42,153.7,164.5,181.6,202.8,213,247.8,278.9,280.4,247.8,201.5,225,160.4,0.44
241.342,54.358,0.879,1.068,0,0,0,0,1310.89,0.93,0,0,0,0,317.57,0.34,276.83,0.36,225.35,0.09,421.12,0.76,1310.89,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,260,279.1,308.1,344.6,379.4,271,312,328.5,297.2,257.8,425.8,206.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.326,54.878,2.353,1.246,0,0,0,0,1280.68,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.329,54.35,13.599,7.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.2,165.9,175.2,185.9,191.5,206.6,226.5,219.4,184.4,146.8,189.2,134.9,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.342,53.879,8.927,2.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.312,54.761,8.808,4.284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.4,2.8,2.8,4.5,4.6,4.8,4.3,3.3,3.9,1.4,5.1,0.01,31.1,31.9,33,33.7,32.4,59,59,50.9,38.5,27.5,29.8,49,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.317,53.903,3.836,2.704,0,0,0,0,10075.46,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.271,55.013,171.766,30.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.267,54.743,2.568,1.367,0,0,0,0,0,0,0,0,0,0,32.58,0.48,28.83,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.2,94.4,112.5,136.7,148.4,122.3,140.2,147.4,139.4,117,137.2,117.7,0.03,111.3,123.7,145.4,168.1,179.7,198.1,230,237.2,220,182.7,177.3,170.8,0.03,83.2,94.4,112.5,136.7,148.4,122.3,140.2,147.4,139.4,117,137.2,117.7,0.03
241.28,54.048,6.378,4.903,0,0,0,0,654.83,0.42,0,0,0,0,23.32,0.51,24.39,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.266,54.556,1.713,1.513,0,0,0,0,0,0,0,0,0,0,19.86,0.59,25.27,0.06,0,0,0,0,0,0,17.5,19,20.2,21.2,21.3,45.1,46.9,40.5,31.9,23.7,20.9,38.2,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.264,54.305,1.738,1.535,0,0,0,0,0,0,0,0,0,0,81.94,0.04,94.29,0.06,76.38,0,65.11,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.261,54.407,0.841,0.666,0,0,0,0,653.45,0.23,0,0,0,0,17.99,0.61,26.08,0.58,43.36,0.13,53.32,0.05,653.45,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28.8,29.3,28.9,54.8,53.8,46.2,37,29.3,25.9,44.2,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.251,54.225,2.575,1.381,0,0,0,0,0,0,0,0,0,0,83.8,0.68,52.03,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.251,54.231,1.758,1.666,0,0,0,0,0,0,0,0,0,0,136.11,0.11,85.2,0.05,61.48,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.236,54.358,1.505,1.02,0,0,0,0,369.32,0.18,0,0,0,0,13.09,0.81,16.79,0.55,0,0,68.07,0.49,369.32,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.214,54.838,2.609,1.51,0,0,0,0,4093.07,0.88,63.34,49.99,159.12,136.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.22,54.248,1.948,1.387,0,0,0,0,740.21,0.75,0,0,0,0,66.81,0.03,47.44,0.01,65.52,0.01,74.5,0.51,740.21,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.168,54.958,1.826,1.695,0,0,0,0,2056.09,0.68,25.52,17.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241.175,54.723,2.339,1.478,0,0,0,0,0,0,0,0,0,0,43.8,0.04,48.24,0.26,55.28,0.05,0,0,0,0,6,6.1,6.1,6.8,8.3,18.1,17.5,13.9,11.7,11.6,6.1,16.6,0.78,45.2,48.7,53.4,59,65.6,75.7,81.2,76.6,64,53.4,60.6,59.4,0.08,6,6.1,6.1,6.8,8.3,18.1,17.5,13.9,11.7,11.6,6.1,16.6,0.78,6.7,7,7.3,7.9,9.9,12.4,12.3,10.6,8.6,8.5,7.6,13.4,0.78
